system:index,aspecto_deg,depresion_rocio_verano_c,elev_m,fire_label,nbr_verano,ndvi_verano,ndwi_verano,pendiente_deg,precip_verano_mm,tmax_verano_c,viento10m_verano_max_ms,year,.geo
1257,352,7.286620400168488,1323,0,0.44037604,0.6957991,0.1479157,10,291.973921376897,32.2147155761719,4.104892283283447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.508294233445934,42.422939292544406]}"
1258,296,7.286620400168488,1453,0,0.43786055,0.66350603,0.1481545,14,291.973921376897,32.2147155761719,4.104892283283447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4993110806047385,42.422939292544406]}"
1259,322,7.286620400168488,1660,0,0.38788834,0.6259882,0.106058754,9,291.973921376897,32.2147155761719,4.104892283283447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.490327927763543,42.422939292544406]}"
1260,53,7.286620400168488,1592,0,0.42100185,0.67106616,0.12538208,6,291.973921376897,32.2147155761719,4.104892283283447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.481344774922348,42.422939292544406]}"
1261,104,7.286620400168488,1531,0,0.3028615,0.60340214,0.041553162,3,291.973921376897,32.2147155761719,4.104892283283447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.472361622081153,42.422939292544406]}"
1262,107,7.286620400168488,1509,0,0.33946925,0.63621056,0.06328574,6,291.973921376897,32.2147155761719,4.104892283283447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.463378469239958,42.422939292544406]}"
1263,95,7.286620400168488,1379,0,0.31491408,0.53930324,0.058537595,8,291.973921376897,32.2147155761719,4.104892283283447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.454395316398762,42.422939292544406]}"
1264,140,7.695733503861618,1309,0,0.3554899,0.61939394,0.1119434,4,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.445412163557567,42.422939292544406]}"
1265,187,7.695733503861618,1311,0,0.31137416,0.59325606,0.056849953,2,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.436429010716372,42.422939292544406]}"
1266,216,7.695733503861618,1315,0,0.31445783,0.61452717,0.06398104,5,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.427445857875177,42.422939292544406]}"
1267,193,7.695733503861618,1379,0,0.35430157,0.67325705,0.09568122,7,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.418462705033981,42.422939292544406]}"
1268,181,7.695733503861618,1357,0,0.1971979,0.5245598,-0.02433806,8,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.409479552192786,42.422939292544406]}"
1269,188,7.695733503861618,1383,0,0.2722683,0.6,0.006499011,8,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.400496399351591,42.422939292544406]}"
1270,160,7.695733503861618,1384,0,0.31578946,0.62761694,0.06660161,7,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.391513246510396,42.422939292544406]}"
1271,160,7.695733503861618,1324,0,0.13371105,0.44163063,-0.09604958,6,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,42.422939292544406]}"
1272,179,7.695733503861618,1334,0,0.12682617,0.39411306,-0.06472492,6,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.373546940828005,42.422939292544406]}"
1273,165,7.695733503861618,1285,0,0.08663595,0.36086956,-0.11286682,4,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.36456378798681,42.422939292544406]}"
1274,176,7.695733503861618,1291,0,0.11587771,0.45787105,-0.11285574,5,268.6682072464954,32.6385437011719,4.328606784005652,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.355580635145615,42.422939292544406]}"
1275,199,8.127842233200795,1277,0,0.13731901,0.46177542,-0.075986475,4,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.34659748230442,42.422939292544406]}"
1276,200,8.127842233200795,1324,0,0.37436798,0.68613607,0.093899645,4,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.337614329463224,42.422939292544406]}"
1277,177,8.127842233200795,1314,0,0.3803796,0.6810693,0.105781585,3,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.32863117662203,42.422939292544406]}"
1278,202,8.127842233200795,1320,0,0.2541026,0.5472271,0.010925516,1,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780834,42.422939292544406]}"
1279,302,8.127842233200795,1325,0,0.3865261,0.657903,0.12854561,2,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.310664870939639,42.422939292544406]}"
1280,20,8.127842233200795,1371,0,0.5342196,0.76440704,0.2520384,2,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.301681718098443,42.422939292544406]}"
1281,62,8.127842233200795,1307,0,0.62082344,0.83298177,0.32080984,6,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.292698565257249,42.422939292544406]}"
1282,58,8.127842233200795,1230,0,0.59133565,0.8212,0.29359177,5,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.283715412416053,42.422939292544406]}"
1283,34,8.127842233200795,1205,0,0.48956743,0.77170676,0.19802538,4,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.274732259574858,42.422939292544406]}"
1284,33,8.127842233200795,1170,0,0.44966355,0.7162733,0.16366945,6,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.265749106733662,42.422939292544406]}"
1285,30,8.127842233200795,1120,0,0.2659305,0.5944881,0.012204516,7,242.1690997664463,33.92922363281252,4.5361604561596165,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892468,42.422939292544406]}"
1286,24,8.609477881229282,1085,0,0.17643988,0.53948426,-0.058615103,5,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.247782801051272,42.422939292544406]}"
1287,23,8.609477881229282,1064,0,0.14514711,0.5317926,-0.08221124,4,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.238799648210077,42.422939292544406]}"
1288,30,8.609477881229282,1041,0,0.06336003,0.44504237,-0.14576486,3,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2298164953688815,42.422939292544406]}"
1289,38,8.609477881229282,1023,0,0.10579609,0.5068206,-0.09529487,3,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.220833342527687,42.422939292544406]}"
1290,42,8.609477881229282,999,0,0.03485426,0.39524606,-0.16358683,2,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2118501896864915,42.422939292544406]}"
1291,26,8.609477881229282,985,0,0.07105092,0.460186,-0.14071195,2,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.202867036845296,42.422939292544406]}"
1292,41,8.609477881229282,977,0,0.04250266,0.42955455,-0.16193926,2,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,42.422939292544406]}"
1293,54,8.609477881229282,956,0,0.02338135,0.33589205,-0.15280963,2,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.184900731162906,42.422939292544406]}"
1294,57,8.609477881229282,945,0,0.08464815,0.42033267,-0.09204542,1,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.175917578321711,42.422939292544406]}"
1295,67,8.609477881229282,927,0,-0.0021831926,0.26720107,-0.16303733,1,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.166934425480515,42.422939292544406]}"
1296,52,8.609477881229282,919,0,-0.025571171,0.25811023,-0.15369545,1,211.54536576910132,35.65773925781252,4.722788133893013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.15795127263932,42.422939292544406]}"
1297,40,8.950929058484519,903,0,-0.017342271,0.35259932,-0.1826525,1,181.17477269811744,36.69289550781252,4.923746332728228,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.148968119798125,42.422939292544406]}"
1298,57,8.950929058484519,897,0,8.4624253E-4,0.32624394,-0.16219509,1,181.17477269811744,36.69289550781252,4.923746332728228,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.13998496695693,42.422939292544406]}"
1299,97,8.950929058484519,888,0,0.19114129,0.5219833,-0.020158049,0,181.17477269811744,36.69289550781252,4.923746332728228,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,42.422939292544406]}"
1300,202,8.950929058484519,885,0,0.19626665,0.48418683,0.014623715,1,181.17477269811744,36.69289550781252,4.923746332728228,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.122018661274539,42.422939292544406]}"
1301,176,8.950929058484519,894,0,0.1937349,0.4831487,-0.007333212,1,181.17477269811744,36.69289550781252,4.923746332728228,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.113035508433344,42.422939292544406]}"
1302,181,6.245851606048461,484,0,0.3379231,0.6510417,0.11100409,4,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.939485569823304,42.4319224453856]}"
1303,165,6.245851606048461,528,0,0.13802363,0.34637803,-0.013938106,6,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.930502416982109,42.4319224453856]}"
1304,185,6.245851606048461,443,0,0.058784895,0.30659983,-0.0602118,3,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.921519264140914,42.4319224453856]}"
1305,286,6.245851606048461,535,0,-0.022566522,0.25629497,-0.097367585,8,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.912536111299718,42.4319224453856]}"
1306,277,6.245851606048461,636,0,-0.071794875,0.31544787,-0.14649305,7,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.903552958458523,42.4319224453856]}"
1307,259,6.245851606048461,722,0,0.023452768,0.26622295,-0.0785124,7,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.894569805617328,42.4319224453856]}"
1308,237,6.245851606048461,823,0,0.06594399,0.28135592,-0.059731353,1,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.885586652776133,42.4319224453856]}"
1309,170,6.245851606048461,750,0,0.2891083,0.5561497,0.09243176,6,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.876603499934937,42.4319224453856]}"
1310,169,6.245851606048461,795,0,0.3071608,0.57684785,0.0899616,6,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.867620347093742,42.4319224453856]}"
1311,89,6.245851606048461,721,0,0.35933807,0.6197284,0.14314115,9,332.1643349711429,35.87453613281252,3.9101049060419046,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.858637194252547,42.4319224453856]}"
1312,89,6.555436714950133,554,0,0.12800565,0.46666667,-0.032094594,8,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411352,42.4319224453856]}"
1313,142,6.555436714950133,520,0,0.20199147,0.53919697,0.023152553,4,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.840670888570156,42.4319224453856]}"
1314,118,6.555436714950133,486,0,0.18692544,0.55305755,0.009009009,6,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.831687735728961,42.4319224453856]}"
1315,94,6.555436714950133,388,0,0.17319241,0.4591961,-0.01928934,4,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.822704582887766,42.4319224453856]}"
1316,286,6.555436714950133,395,0,0.3078109,0.6061849,0.08159796,4,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.813721430046571,42.4319224453856]}"
1317,268,6.555436714950133,488,0,0.36693302,0.6611694,0.10732538,6,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8047382772053755,42.4319224453856]}"
1318,208,6.555436714950133,554,0,0.28282827,0.5596491,0.052442312,6,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.79575512436418,42.4319224453856]}"
1319,173,6.555436714950133,556,0,0.22398844,0.51792115,0.017787157,5,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7867719715229855,42.4319224453856]}"
1320,176,6.555436714950133,538,0,0.24808362,0.5305857,0.01726058,5,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.77778881868179,42.4319224453856]}"
1321,196,6.555436714950133,548,0,0.32596314,0.6241045,0.081420764,7,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.768805665840595,42.4319224453856]}"
1322,220,6.555436714950133,586,0,0.27011818,0.596291,0.042142026,9,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.759822512999399,42.4319224453856]}"
1323,196,6.555436714950133,699,0,0.40060607,0.67706823,0.13782696,11,319.02355225725285,35.26125488281252,3.7454159481537914,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.750839360158205,42.4319224453856]}"
1324,163,6.788139049015058,666,0,0.38678935,0.6934189,0.12955032,12,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.741856207317009,42.4319224453856]}"
1325,168,6.788139049015058,608,0,0.1741185,0.5503876,-0.044684984,10,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.732873054475814,42.4319224453856]}"
1326,189,6.788139049015058,612,0,0.24841191,0.58421725,0.018827327,9,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.723889901634618,42.4319224453856]}"
1327,190,6.788139049015058,645,0,0.12375043,0.44247788,-0.06813063,13,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.714906748793424,42.4319224453856]}"
1328,205,6.788139049015058,672,0,0.2559301,0.6063872,0.030209934,16,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.705923595952228,42.4319224453856]}"
1329,226,6.788139049015058,815,0,0.40746844,0.7003322,0.14196983,15,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.696940443111033,42.4319224453856]}"
1330,243,6.788139049015058,954,0,0.25553915,0.5127353,0.036175057,11,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.687957290269837,42.4319224453856]}"
1331,164,6.788139049015058,1066,0,0.45543745,0.7148375,0.1890203,8,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.678974137428643,42.4319224453856]}"
1332,158,6.788139049015058,896,0,0.40340745,0.68199366,0.13884993,14,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.669990984587447,42.4319224453856]}"
1333,187,6.788139049015058,923,0,0.35737133,0.64705884,0.10442055,16,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.661007831746252,42.4319224453856]}"
1334,163,6.788139049015058,944,0,0.40605298,0.7087087,0.12618296,12,309.70113249464146,34.26125488281252,3.719395885022319,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.6520246789050566,42.4319224453856]}"
